1,85.69564353882839,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:CHEBYCHEV,DBCLASD_PTS - 10.0],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_NUM_PTS - 4.666667,DBSCAN_MAX_DIST - 4.111111],}
173,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
174,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
175,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
176,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
177,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
178,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
179,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
180,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
181,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
182,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
183,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
184,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
185,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
186,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
187,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
188,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
189,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
190,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
191,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
192,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
193,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
194,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
195,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
196,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
197,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
198,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
199,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
200,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
201,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
202,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
203,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
204,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
205,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
206,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
207,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
208,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
209,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
210,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
211,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
212,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
213,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
214,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
215,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
216,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
217,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
218,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
219,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
220,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
221,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
222,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
223,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
224,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
225,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
226,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
227,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
228,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
229,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
230,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
231,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
232,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
233,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
234,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
235,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
236,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
237,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
238,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
239,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
240,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
241,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
242,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
243,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
244,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
245,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
246,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
247,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
248,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
249,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
250,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
251,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
252,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
253,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
254,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
255,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
256,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
257,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
258,96.42512747748764,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 0.5555556,DENCLUE_SIGMA - 10.0],}
