Attribute1,Attribute2,Attribute3,Attribute4,Cluster
-0.075509,-5.545401,0.733151,-0.83147,C2
-1.418267,-5.858724,0.347019,-0.382683,C2
-1.320482,-9.565191,0.377031,-0.92388,C2
0.244237,-6.217839,-0.570553,-2.666837,C2
4.76519,26.246794,0.296628,0.787671,C2
0.716887,0.694257,0.058726,0,C2
0.203129,7.228445,-0.992926,-1.832008,C2
0.086385,5.788051,0.020449,-0.92388,C2
0.049678,9.23443,-0.446974,-2.846435,C2
0.79459,8.289809,-0.89826,-1.559319,C2
-0.95834,2.796142,0.351005,0.980785,C2
0.843169,4.624229,-0.118701,-3.47524,C2
0.316211,-0.475188,-0.814715,-3.677033,C2
0.793038,-2.148104,-0.174504,-1.948841,C2
0.592156,-5.265179,-0.79879,-0.480018,C2
3.17767,19.652348,0.138702,2.48102,C2
0.731178,13.041199,-0.363279,-0.51106,C2
-1.293087,1.248496,0.823256,1,C2
3.726879,12.090544,0.708575,1.766671,C2
0.065723,-5.327531,-0.818506,-2.739653,C2
-0.207545,9.543027,0.543035,0,C2
0.737051,-5.036471,-0.979839,-1.84853,C2
0.742286,-1.155041,-0.47887,-0.999488,C2
0.931674,14.138751,0.633466,0.92388,C2
0.409175,9.552367,-0.128056,-1.93974,C2
-0.959311,0.454257,0.235439,0.19509,C2
1.00265,-1.248843,0.031387,-0.980785,C2
1.450528,14.317772,0.726565,-0.92388,C2
0.401256,-0.356262,-0.710156,-1.599694,C2
0.665815,3.9613,-0.676837,-0.765265,C2
0.937634,-1.885626,0.764618,-0.707107,C2
0.338097,2.437557,0.264631,0.55557,C2
0.429125,-5.362651,-0.702059,-1.745353,C2
3.146406,16.144074,1.213592,1.607816,C2
4.349091,24.171047,2.214245,0.521453,C2
0.754776,0.09496,-0.538902,-1.434092,C2
0.460492,-4.044688,0.20926,0,C2
0.795044,12.352977,-0.129692,-1.9251,C2
-0.398759,-6.204436,0.609518,0.707107,C2
4.815489,21.448928,1.19306,1.530899,C2
0.337116,-1.50771,0.316786,-0.19509,C2
0.875261,0.762873,-0.939167,0.137249,C2
-1.111766,-5.994579,0.291898,0.83147,C2
0.144572,1.339743,-0.462017,-1.081291,C2
3.573036,25.062802,-1.894294,2.584307,C2
0.421533,9.884292,0.136399,-0.19509,C2
3.512348,8.885815,1.372765,2.247991,C2
4.692107,16.673494,0.341435,3.093614,C2
3.2883,10.988846,0.780822,2.253541,C2
-0.160573,-9.181056,0.412693,0.707107,C2
0.163999,5.921566,-0.052632,-1.560986,C2
3.595085,21.631613,0.594685,1.229326,C2
4.914821,23.186518,-0.019783,0.653792,C2
0.668745,12.469352,0.205953,-0.382683,C2
3.027676,13.106541,-2.936403,1.768192,C2
-0.604189,-5.896342,0.00251,0.55557,C2
3.714518,8.559055,0.467956,0.598098,C2
4.71391,28.955304,0.528551,1.4554,C2
1.191595,-3.637421,0.894327,0.19509,C2
0.036454,1.810545,-0.196247,-1.664776,C2
0.955572,-3.19244,-0.875489,-1.857591,C2
0.77289,4.205982,-0.845039,-0.75109,C2
-1.183546,3.676449,0.120711,0.19509,C2
0.923,8.455637,-0.731111,-1.435875,C2
0.873063,2.37812,0.080436,0.980785,C2
