1,90.98568649622513,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:EUCLIDEAN,DBCLASD_PTS - 8.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 1.7777778,DBSCAN_NUM_PTS - 3.0],}
202,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
203,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
204,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
205,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
206,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
207,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
208,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
209,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
210,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
211,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
212,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
213,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
214,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
215,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
216,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
217,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
218,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
219,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
220,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
221,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
222,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
223,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
224,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
225,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
226,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
227,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
228,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
229,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
230,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
231,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
232,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
233,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
234,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
235,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
236,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
237,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
238,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
239,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
240,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
241,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
242,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
243,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
244,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
245,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
246,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
247,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
248,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
249,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
250,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
251,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
252,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
253,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
254,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
255,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
256,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
257,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
258,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
259,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
260,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
261,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
262,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
263,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
264,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
265,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
266,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
267,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
268,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
269,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
270,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
271,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
272,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
273,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
274,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
275,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
276,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
277,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
278,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
279,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
280,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
281,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
282,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
283,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
284,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
285,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
